time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
2225,0,5,6978.9,3.22,405,40.775966,-73.973975,22.0,118,3
2226,0,5,6982.17,3.23,405,40.775995,-73.973979,22.0,118,3
2227,0,5,6985.21,3.23,405,40.776023,-73.973984,22.0,118,3
2228,0,5,6988.5,3.23,405,40.776052,-73.973988,22.0,118,2
2229,0,5,6991.82,3.23,406,40.77608,-73.973992,22.0,117,3
2230,0,5,6995.36,3.22,406,40.776109,-73.973997,22.0,117,3
2231,0,5,6999.07,3.24,406,40.776137,-73.974001,22.0,117,3
2232,0,5,7002.22,3.25,406,40.776166,-73.974005,22.0,116,3
2233,0,5,7005.41,3.26,406,40.776195,-73.97401,22.0,116,3
2234,0,5,7008.5,3.27,407,40.776224,-73.974014,22.0,115,3
2235,0,5,7011.52,3.27,407,40.776253,-73.974018,22.0,117,2
2236,0,5,7014.51,3.28,407,40.776283,-73.974021,22.0,116,3
2237,0,5,7017.5,3.29,407,40.776312,-73.974025,22.0,117,3
2238,0,5,7020.88,3.3,407,40.776342,-73.974029,22.0,118,3
2239,0,5,7024.33,3.32,407,40.776372,-73.974032,22.0,118,3
2240,0,5,7027.71,3.31,408,40.776402,-73.974036,22.0,119,3
2241,0,5,7027.71,3.31,408,40.776432,-73.97404,22.0,120,3
2242,0,5,7027.71,3.3,408,40.776462,-73.974043,22.0,121,3
2243,0,5,7031.11,3.31,408,40.776493,-73.974047,22.0,122,2
2244,0,5,7034.49,3.31,408,40.776523,-73.97405,22.0,123,3
2245,0,5,7043.34,3.32,409,40.776553,-73.974054,22.0,123,3
2246,0,5,7047.68,3.33,409,40.776584,-73.974057,23.0,123,3
2247,0,5,7051.32,3.33,409,40.776614,-73.974061,23.0,124,3
2248,0,5,7054.68,3.34,409,40.776645,-73.974065,23.0,126,3
2249,0,5,7054.68,3.34,409,40.776675,-73.974069,23.0,125,2
2250,0,5,7054.68,3.35,409,40.776706,-73.974073,23.0,125,3
2251,0,5,7058.4,3.35,409,40.776736,-73.974077,23.0,125,3
2252,0,5,7062.03,3.35,410,40.776765,-73.974081,23.0,124,3
2253,0,5,7070.74,3.35,410,40.776794,-73.974085,23.0,124,3
2254,0,5,7074.56,3.35,410,40.776822,-73.974089,23.0,125,3
2255,0,5,7077.2,3.35,410,40.77685,-73.974094,23.0,125,2
2256,0,5,7080.05,3.35,411,40.776876,-73.974098,23.0,125,3
2257,0,5,7083.27,3.35,411,40.776901,-73.974102,23.0,124,3
2258,0,5,7086.15,3.35,411,40.776926,-73.974106,23.0,125,3
2259,0,5,7088.75,3.35,411,40.776951,-73.974109,23.0,125,3
2260,0,5,7091.53,3.35,411,40.776977,-73.974112,23.0,125,3
2261,0,5,7094.9,3.35,411,40.777002,-73.974113,23.0,124,3
2262,0,5,7098.46,3.34,412,40.777029,-73.974113,23.0,124,3
2263,0,5,7102.01,3.34,412,40.777057,-73.974112,23.0,124,3
2264,0,5,7105.46,3.34,412,40.777086,-73.974109,23.0,124,2
2265,0,5,7108.78,3.34,412,40.777115,-73.974104,23.0,123,3
2266,0,5,7112.35,3.34,412,40.777146,-73.974099,24.0,123,3
2267,0,5,7115.85,3.34,413,40.777177,-73.974092,24.0,123,3
2268,0,5,7115.85,3.34,413,40.777208,-73.974085,24.0,124,3
2269,0,5,7120.8,3.34,413,40.77724,-73.974076,24.0,125,3
2270,0,5,7125.38,3.34,413,40.777271,-73.974066,23.0,125,3
2271,0,5,7128.85,3.34,413,40.777302,-73.974056,23.0,126,3
2272,0,5,7132.26,3.34,414,40.777333,-73.974045,23.0,124,2
2273,0,5,7135.88,3.34,414,40.777364,-73.974033,23.0,123,3
2274,0,5,7139.27,3.34,414,40.777394,-73.974021,23.0,124,3
2275,0,5,7142.51,3.33,414,40.777423,-73.974009,23.0,125,3
2276,0,5,7145.76,3.33,414,40.777451,-73.973996,23.0,123,3
2277,0,5,7149.22,3.32,415,40.777478,-73.973983,23.0,123,3
2278,0,5,7152.43,3.32,415,40.777505,-73.973969,23.0,120,3
2279,0,5,7155.72,3.31,415,40.77753,-73.973954,23.0,120,3
2280,0,5,7158.89,3.3,415,40.777556,-73.973937,24.0,122,3
2281,0,5,7162.28,3.3,415,40.777581,-73.973917,24.0,121,3
2282,0,5,7165.86,3.3,416,40.777607,-73.973896,24.0,120,2
2283,0,5,7169.05,3.31,416,40.777633,-73.973876,24.0,121,3
2284,0,5,7172.32,3.3,416,40.77766,-73.973859,24.0,119,3
2285,0,5,7175.67,3.3,416,40.777689,-73.973844,24.0,120,3
2286,0,5,7179.41,3.3,416,40.77772,-73.973831,24.0,120,3
2287,0,5,7182.94,3.3,417,40.777753,-73.97382,24.0,119,3
2288,0,5,7186.7,3.3,417,40.777787,-73.97381,24.0,119,3
2289,0,5,7190.66,3.3,417,40.777822,-73.973796,24.0,118,3
2290,0,5,7194.7,3.3,417,40.777858,-73.973777,24.0,119,3
2291,0,5,7198.89,3.3,417,40.777892,-73.973754,24.0,119,2
2292,0,5,7203.07,3.3,418,40.777923,-73.973727,24.0,119,3
2293,0,5,7207.38,3.3,418,40.77795,-73.973698,24.0,119,3
2294,0,5,7211.41,3.31,418,40.777971,-73.973668,24.0,120,3
2295,0,5,7215.22,3.31,418,40.777988,-73.973636,24.0,124,3
2296,0,5,7218.67,3.31,419,40.778004,-73.973605,24.0,124,3
2297,0,5,7221.94,3.31,419,40.77802,-73.973573,24.0,125,3
2298,0,5,7221.94,3.31,419,40.778038,-73.973542,24.0,125,3
2299,0,5,7221.94,3.31,419,40.778056,-73.97351,24.0,124,3
2300,0,5,7225.26,3.31,419,40.778074,-73.973479,24.0,125,3
2301,0,5,7228.46,3.31,419,40.778092,-73.973448,24.0,127,2
2302,0,5,7231.36,3.31,419,40.77811,-73.973416,24.0,127,3
2303,0,5,7231.36,3.31,419,40.778128,-73.973384,24.0,126,3
2304,0,5,7231.36,3.31,419,40.778144,-73.973351,24.0,127,3
2305,0,5,7234.64,3.32,420,40.778159,-73.973319,24.0,125,3
2306,0,5,7237.8,3.32,420,40.778174,-73.973286,24.0,124,3
2307,0,5,7241.17,3.32,420,40.778189,-73.973253,24.0,120,3
2308,0,5,7244.42,3.32,420,40.778204,-73.97322,24.0,118,3
2309,0,5,7247.9,3.32,420,40.77822,-73.973187,24.0,118,2
2310,0,5,7251.37,3.32,421,40.778236,-73.973154,24.0,119,3
2311,0,5,7254.75,3.32,421,40.778253,-73.973122,24.0,118,3
2312,0,5,7258.2,3.32,421,40.778271,-73.97309,24.0,118,3
2313,0,5,7261.21,3.32,421,40.778289,-73.973058,24.0,118,3
2314,0,5,7264.61,3.32,421,40.778308,-73.973027,24.0,117,3
2315,0,5,7268.1,3.33,422,40.778327,-73.972995,24.0,116,3
2316,0,5,7271.46,3.33,422,40.778346,-73.972964,24.0,116,3
2317,0,5,7277.0,3.33,422,40.778365,-73.972933,24.0,117,2
2318,0,5,7280.35,3.33,422,40.778383,-73.972902,24.0,117,3
2319,0,5,7283.86,3.33,422,40.778401,-73.972872,24.0,117,3
2320,0,5,7290.03,3.33,423,40.778419,-73.972841,24.0,116,3
2321,0,5,7293.35,3.33,423,40.778437,-73.97281,24.0,116,3
2322,0,5,7296.75,3.33,423,40.778454,-73.97278,24.0,116,3
2323,0,5,7300.63,3.33,423,40.778471,-73.972749,24.0,116,3
2324,0,5,7303.79,3.33,424,40.778488,-73.972719,24.0,117,2
2325,0,5,7306.92,3.33,424,40.778504,-73.972689,24.0,116,3
2326,0,5,7310.5,3.33,424,40.778521,-73.972659,24.0,116,3
2327,0,5,7313.67,3.33,424,40.778537,-73.972629,24.0,115,3
2328,0,5,7316.7,3.33,424,40.778553,-73.9726,24.0,116,3
2329,0,5,7319.9,3.33,425,40.77857,-73.97257,24.0,116,3
2330,0,5,7322.94,3.34,425,40.778586,-73.972541,24.0,116,3
2331,0,5,7325.97,3.34,425,40.778602,-73.972512,24.0,118,3
2332,0,5,7329.14,3.34,425,40.778619,-73.972483,25.0,118,3
2333,0,5,7332.29,3.34,425,40.778635,-73.972454,25.0,116,2
2334,0,5,7335.35,3.34,426,40.778652,-73.972426,25.0,115,3
2335,0,5,7338.27,3.33,426,40.778669,-73.972397,25.0,113,3
2336,0,5,7341.36,3.33,426,40.778686,-73.972369,25.0,112,3
2337,0,5,7344.55,3.33,426,40.778703,-73.972342,25.0,112,3
2338,0,5,7347.4,3.33,426,40.77872,-73.972314,25.0,112,3
2339,0,5,7350.52,3.34,426,40.778738,-73.972287,25.0,110,3
2340,0,5,7353.51,3.34,427,40.778756,-73.97226,25.0,109,3
2341,0,5,7356.42,3.34,427,40.778775,-73.972233,25.0,109,2
2342,0,5,7359.75,3.34,427,40.778794,-73.972206,25.0,110,3
2343,0,5,7362.99,3.34,427,40.778813,-73.97218,26.0,110,3
2344,0,5,7365.48,3.34,427,40.778833,-73.972154,26.0,109,3
2345,0,5,7368.54,3.34,428,40.778853,-73.972129,26.0,109,3
2346,0,5,7371.65,3.34,428,40.778873,-73.972103,26.0,107,3
2347,0,5,7374.73,3.34,428,40.778894,-73.972078,26.0,108,3
2348,0,5,7377.56,3.33,428,40.778916,-73.972053,26.0,108,3
2349,0,5,7380.12,3.33,428,40.778938,-73.972029,26.0,108,2
2350,0,5,7384.12,3.31,428,40.77896,-73.972005,26.0,110,3
2351,0,5,7387.01,3.31,429,40.778982,-73.971981,26.0,111,3
2352,0,5,7389.9,3.3,429,40.779005,-73.971958,26.0,110,3
2353,0,5,7393.64,3.3,429,40.779028,-73.971935,27.0,111,3
2354,0,5,7396.3,3.31,429,40.779051,-73.971912,27.0,113,3
2355,0,5,7399.04,3.3,429,40.779074,-73.97189,27.0,113,2
2356,0,5,7403.17,3.3,430,40.779098,-73.971868,27.0,114,3
2357,0,5,7406.07,3.29,430,40.779121,-73.971846,27.0,117,3
2358,0,5,7408.99,3.28,430,40.779145,-73.971825,27.0,118,3
2359,0,5,7413.03,3.28,430,40.779168,-73.971804,27.0,117,3
2360,0,5,7415.88,3.27,430,40.779192,-73.971783,28.0,118,3
2361,0,5,7418.8,3.27,431,40.779215,-73.971763,28.0,119,3
2362,0,5,7422.73,3.28,431,40.779239,-73.971743,28.0,119,3
2363,0,5,7425.41,3.28,431,40.779262,-73.971723,28.0,118,3
2364,0,5,7428.1,3.27,431,40.779285,-73.971703,28.0,117,2
2365,0,5,7432.38,3.26,431,40.779309,-73.971683,28.0,114,3
2366,0,5,7435.29,3.26,431,40.779332,-73.971663,28.0,113,3
2367,0,5,7438.02,3.26,432,40.779355,-73.971643,28.0,113,3
2368,0,5,7441.63,3.25,432,40.779378,-73.971623,28.0,112,3
2369,0,5,7444.11,3.25,432,40.779401,-73.971602,28.0,113,3
2370,0,5,7446.78,3.24,432,40.779424,-73.971581,28.0,113,2
2371,0,5,7450.51,3.23,432,40.779447,-73.97156,28.0,112,3
2372,0,5,7453.33,3.22,433,40.779469,-73.971539,28.0,111,3
2373,0,5,7456.22,3.21,433,40.779491,-73.971517,29.0,111,3
2374,0,5,7459.55,3.21,433,40.779514,-73.971494,29.0,112,3
2375,0,5,7462.69,3.23,433,40.779536,-73.971471,29.0,112,3
2376,0,5,7465.9,3.24,433,40.779557,-73.971448,29.0,112,3
2377,0,5,7468.5,3.24,433,40.779579,-73.971425,29.0,111,3
2378,0,5,7471.73,3.24,434,40.7796,-73.971402,29.0,111,3
2379,0,5,7474.83,3.24,434,40.779621,-73.971378,29.0,112,2
2380,0,5,7477.9,3.23,434,40.779641,-73.971355,29.0,112,3
2381,0,5,7481.0,3.23,434,40.779661,-73.971332,29.0,112,3
2382,0,5,7484.04,3.22,434,40.779681,-73.971308,29.0,113,3
2383,0,5,7487.24,3.21,435,40.779701,-73.971284,29.0,112,3
2384,0,5,7490.18,3.22,435,40.779721,-73.97126,29.0,114,3
2385,0,5,7493.11,3.22,435,40.779741,-73.971235,29.0,113,3
2386,0,5,7496.62,3.22,435,40.779761,-73.97121,29.0,114,2
2387,0,5,7499.64,3.21,435,40.779781,-73.971184,29.0,113,3
2388,0,5,7502.87,3.21,436,40.779801,-73.971158,30.0,113,3
2389,0,5,7505.48,3.2,436,40.779821,-73.971131,30.0,114,3
2390,0,5,7508.81,3.2,436,40.779841,-73.971103,30.0,113,3
2391,0,5,7511.88,3.21,436,40.779862,-73.971075,30.0,113,3
2392,0,5,7514.7,3.21,436,40.779882,-73.971046,30.0,112,3
2393,0,5,7517.29,3.21,436,40.779903,-73.971017,30.0,112,3
2394,0,5,7520.18,3.21,437,40.779923,-73.970988,30.0,112,2
2395,0,5,7523.24,3.2,437,40.779944,-73.970958,30.0,111,3
2396,0,5,7526.28,3.2,437,40.779965,-73.970928,30.0,111,3
2397,0,5,7526.28,3.19,437,40.779986,-73.970897,30.0,110,3
2398,0,5,7526.28,3.19,437,40.780007,-73.970866,30.0,112,3
2399,0,5,7529.83,3.19,437,40.780027,-73.970835,30.0,112,3
2400,0,5,7540.76,3.19,438,40.780049,-73.970804,30.0,112,3
2401,0,5,7544.46,3.18,438,40.78007,-73.970773,30.0,111,2
2402,0,5,7548.11,3.17,438,40.780091,-73.970742,30.0,111,3
2403,0,5,7551.71,3.16,438,40.780112,-73.970711,30.0,110,3
2404,0,5,7555.25,3.15,438,40.780134,-73.970681,30.0,111,3
2405,0,5,7555.25,3.14,438,40.780155,-73.970652,30.0,108,3
2406,0,5,7555.25,3.17,438,40.780177,-73.970623,30.0,108,3
2407,0,5,7558.13,3.18,439,40.780199,-73.970596,30.0,108,3
2408,0,5,7568.75,3.19,439,40.780221,-73.970569,30.0,108,3
2409,0,5,7571.63,3.19,439,40.780242,-73.970543,30.0,107,3
2410,0,5,7575.03,3.19,439,40.780264,-73.970516,30.0,108,2
2411,0,5,7579.16,3.18,440,40.780285,-73.97049,30.0,110,3
2412,0,5,7582.37,3.18,440,40.780305,-73.970463,30.0,111,3
2413,0,5,7585.78,3.18,440,40.780324,-73.970436,30.0,108,3
2414,0,5,7589.3,3.18,440,40.780342,-73.970407,30.0,111,3
2415,0,5,7592.54,3.18,440,40.78036,-73.970377,30.0,112,3
2416,0,5,7595.5,3.18,441,40.780376,-73.970347,29.0,112,3
2417,0,5,7598.85,3.17,441,40.780393,-73.970316,29.0,112,2
2418,0,5,7602.14,3.16,441,40.780408,-73.970284,29.0,111,3
2419,0,5,7605.39,3.15,441,40.780424,-73.970252,29.0,110,3
2420,0,5,7607.93,3.14,441,40.78044,-73.97022,29.0,112,3
2421,0,5,7611.01,3.17,442,40.780456,-73.970188,29.0,113,3
2422,0,5,7614.18,3.18,442,40.780472,-73.970156,29.0,113,3
2423,0,5,7618.03,3.19,442,40.780489,-73.970125,29.0,112,3
2424,0,5,7621.15,3.19,442,40.780507,-73.970094,29.0,111,3
2425,0,5,7624.37,3.2,442,40.780526,-73.970063,29.0,111,3
2426,0,5,7628.39,3.19,443,40.780546,-73.970034,29.0,110,2
2427,0,5,7631.02,3.19,443,40.780567,-73.970005,29.0,111,3
2428,0,5,7633.89,3.19,443,40.780589,-73.969977,29.0,113,3
2429,0,5,7637.07,3.18,443,40.780612,-73.969951,29.0,112,3
2430,0,5,7640.24,3.19,443,40.780636,-73.969925,29.0,112,3
2431,0,5,7643.29,3.19,443,40.78066,-73.969899,29.0,112,3
2432,0,5,7643.29,3.19,443,40.780684,-73.969874,29.0,112,3
2433,0,5,7643.29,3.2,443,40.780708,-73.96985,29.0,114,3
2434,0,5,7646.43,3.18,444,40.780732,-73.969826,29.0,115,2
2435,0,5,7649.61,3.17,444,40.780755,-73.969802,30.0,116,3
2436,0,5,7652.96,3.16,444,40.780778,-73.969779,30.0,117,3
2437,0,5,7656.2,3.18,444,40.780801,-73.969756,30.0,118,3
2438,0,5,7657.96,3.2,444,40.780824,-73.969733,30.0,118,3
2439,0,5,7661.17,3.2,445,40.780847,-73.969711,30.0,118,3
2440,0,5,7664.18,3.2,445,40.780871,-73.969689,30.0,116,3
2441,0,5,7667.26,3.2,445,40.780895,-73.969667,30.0,115,3
2442,0,5,7670.39,3.2,445,40.780919,-73.969645,30.0,112,2
2443,0,5,7673.78,3.2,445,40.780944,-73.969624,30.0,112,3
2444,0,5,7678.42,3.19,446,40.780968,-73.969604,31.0,113,3
2445,0,5,7681.89,3.19,446,40.780994,-73.969584,31.0,113,3
2446,0,5,7685.3,3.19,446,40.781019,-73.969565,31.0,114,3
2447,0,5,7688.6,3.19,446,40.781045,-73.969547,31.0,112,3
2448,0,5,7691.98,3.19,446,40.781071,-73.969529,31.0,111,3
2449,0,5,7696.89,3.19,447,40.781097,-73.969513,31.0,111,2
2450,0,5,7700.16,3.18,447,40.781123,-73.969497,31.0,112,3
2451,0,5,7703.32,3.18,447,40.781148,-73.969482,32.0,112,3
2452,0,5,7706.39,3.18,447,40.781172,-73.969468,32.0,112,3
2453,0,5,7709.31,3.17,447,40.781196,-73.969454,32.0,113,3
2454,0,5,7713.05,3.18,448,40.781218,-73.969441,32.0,114,3
2455,0,5,7715.64,3.18,448,40.78124,-73.969428,32.0,113,3
2456,0,5,7717.82,3.16,448,40.781261,-73.969416,32.0,113,2
2457,0,5,7720.03,3.15,448,40.781283,-73.969405,32.0,114,3
2458,0,5,7727.12,3.14,448,40.781304,-73.969395,32.0,111,3
2459,0,5,7729.8,3.14,449,40.781327,-73.969385,32.0,111,3
2460,0,5,7732.79,3.13,449,40.78135,-73.969376,33.0,112,3
2461,0,5,7735.9,3.13,449,40.781376,-73.969368,33.0,107,3
2462,0,5,7738.33,3.13,449,40.781402,-73.96936,33.0,108,3
2463,0,5,7741.4,3.13,449,40.78143,-73.969354,33.0,106,2
2464,0,5,7744.52,3.13,449,40.781459,-73.969349,34.0,108,3
2465,0,5,7750.32,3.13,450,40.781488,-73.969345,34.0,107,3
2466,0,5,7753.32,3.13,450,40.781518,-73.969342,34.0,109,3
2467,0,5,7756.74,3.13,450,40.781548,-73.969341,34.0,109,3
2468,0,5,7760.1,3.13,450,40.781578,-73.96934,34.0,109,3
2469,0,5,7763.55,3.13,451,40.781608,-73.969341,34.0,112,3
2470,0,5,7763.55,3.12,451,40.781638,-73.969343,34.0,112,3
2471,0,5,7763.55,3.13,451,40.781668,-73.969345,34.0,113,3
2472,0,5,7767.0,3.13,451,40.781697,-73.969348,35.0,115,2
2473,0,5,7775.15,3.12,451,40.781726,-73.96935,35.0,116,3
2474,0,5,7784.88,3.12,452,40.781755,-73.969351,35.0,117,3
2475,0,5,7789.05,3.12,452,40.781782,-73.969352,35.0,117,3
2476,0,5,7791.89,3.13,452,40.78181,-73.969352,35.0,118,3
2477,0,5,7794.95,3.14,452,40.781837,-73.969352,35.0,117,3
2478,0,5,7798.05,3.15,452,40.781864,-73.969352,35.0,117,3
2479,0,5,7801.2,3.13,453,40.781891,-73.969352,35.0,116,2
2480,0,5,7801.2,3.12,453,40.781918,-73.969354,35.0,116,3
2481,0,5,7801.2,3.11,453,40.781945,-73.969356,35.0,120,3
2482,0,5,7804.38,3.1,453,40.781972,-73.969361,35.0,122,3
2483,0,5,7805.84,3.1,453,40.782,-73.969366,35.0,122,3
2484,0,5,7814.94,3.11,453,40.782029,-73.969372,35.0,122,3
2485,0,5,7819.19,3.11,453,40.782058,-73.969378,35.0,123,3
2486,0,5,7822.27,3.12,454,40.782087,-73.969385,35.0,124,3
2487,0,5,7825.46,3.12,454,40.782117,-73.969391,35.0,124,3
2488,0,5,7828.69,3.13,454,40.782147,-73.969396,35.0,125,3
2489,0,5,7831.8,3.14,454,40.782177,-73.969401,35.0,126,3
2490,0,5,7835.33,3.14,454,40.782208,-73.969404,35.0,128,3
2491,0,5,7838.94,3.15,455,40.782239,-73.969406,35.0,128,3
2492,0,5,7842.54,3.15,455,40.78227,-73.969407,35.0,127,2
2493,0,5,7846.42,3.15,455,40.782301,-73.969407,35.0,127,3
2494,0,5,7849.97,3.15,455,40.782332,-73.969404,36.0,128,3
2495,0,5,7853.55,3.15,455,40.782362,-73.969401,36.0,130,3
2496,0,5,7857.03,3.15,456,40.782392,-73.969395,36.0,130,3
2497,0,5,7860.31,3.15,456,40.782421,-73.969388,36.0,130,3
2498,0,5,7863.81,3.15,456,40.78245,-73.969379,36.0,131,3
2499,0,5,7866.96,3.15,456,40.782479,-73.969369,36.0,132,3
2500,0,5,7870.53,3.14,456,40.782507,-73.969357,36.0,133,3
2501,0,5,7874.01,3.14,457,40.782535,-73.969344,36.0,130,3
2502,0,5,7877.56,3.14,457,40.782563,-73.96933,37.0,133,2
2503,0,5,7881.11,3.14,457,40.78259,-73.969314,37.0,133,3
2504,0,5,7881.11,3.14,457,40.782617,-73.969297,37.0,135,3
2505,0,5,7886.22,3.15,457,40.782644,-73.969279,37.0,136,3
2506,0,5,7890.55,3.15,458,40.782671,-73.96926,37.0,136,3
2507,0,5,7894.03,3.15,458,40.782698,-73.96924,38.0,134,3
2508,0,5,7897.41,3.15,458,40.782725,-73.969219,38.0,133,3
2509,0,5,7900.74,3.16,458,40.782751,-73.969197,38.0,133,3
2510,0,5,7904.12,3.16,458,40.782778,-73.969174,38.0,134,3
2511,0,5,7907.53,3.14,459,40.782804,-73.96915,38.0,135,2
2512,0,5,7911.31,3.16,459,40.78283,-73.969125,38.0,135,3
2513,0,5,7914.9,3.17,459,40.782856,-73.9691,38.0,133,3
2514,0,5,7918.11,3.17,459,40.782881,-73.969074,39.0,133,3
2515,0,5,7921.58,3.18,459,40.782905,-73.969047,39.0,131,3
2516,0,5,7924.99,3.19,460,40.782928,-73.969019,39.0,132,3
2517,0,5,7928.17,3.19,460,40.782951,-73.968991,39.0,132,3
2518,0,5,7931.77,3.19,460,40.782973,-73.968962,39.0,132,3
2519,0,5,7935.52,3.2,460,40.782993,-73.968932,39.0,131,3
2520,0,5,7939.03,3.2,460,40.783013,-73.968902,39.0,130,3
2521,0,5,7942.48,3.21,461,40.783031,-73.968872,39.0,129,3
2522,0,5,7945.59,3.21,461,40.783047,-73.96884,39.0,129,2
2523,0,5,7949.01,3.21,461,40.783062,-73.968808,39.0,130,3
2524,0,5,7952.23,3.21,461,40.783076,-73.968776,40.0,130,3
2525,0,5,7952.23,3.22,461,40.783089,-73.968744,40.0,127,3
2526,0,5,7952.23,3.22,461,40.783102,-73.968711,40.0,127,3
2527,0,5,7955.34,3.22,461,40.783114,-73.968678,40.0,127,3
2528,0,5,7957.81,3.23,462,40.783126,-73.968646,40.0,128,3
2529,0,5,7960.94,3.23,462,40.783138,-73.968614,40.0,130,3
2530,0,5,7964.02,3.23,462,40.783151,-73.968582,40.0,129,3
2531,0,5,7967.14,3.23,462,40.783165,-73.96855,41.0,132,3
2532,0,5,7970.4,3.23,462,40.783179,-73.968519,41.0,132,3
2533,0,5,7973.82,3.23,463,40.783195,-73.968488,41.0,134,2
2534,0,5,7976.21,3.23,463,40.783211,-73.968457,41.0,136,3
2535,0,5,7979.57,3.23,463,40.783229,-73.968426,41.0,134,3
2536,0,5,7982.93,3.23,463,40.783247,-73.968396,41.0,134,3
2537,0,5,7986.02,3.24,463,40.783267,-73.968366,41.0,134,3
2538,0,5,7989.45,3.24,463,40.783287,-73.968336,41.0,136,3
2539,0,5,7993.04,3.24,464,40.783308,-73.968306,41.0,136,3
2540,0,5,7996.29,3.24,464,40.78333,-73.968276,41.0,140,3
2541,0,5,7999.96,3.24,464,40.783352,-73.968247,41.0,141,3
2542,0,5,8003.8,3.24,464,40.783375,-73.968218,41.0,141,2
2543,0,5,8006.88,3.24,464,40.783397,-73.968189,41.0,141,3
2544,0,5,8010.63,3.24,465,40.78342,-73.96816,41.0,142,3
2545,0,5,8014.42,3.24,465,40.783443,-73.968131,42.0,143,3
2546,0,5,8017.26,3.24,465,40.783465,-73.968102,42.0,141,3
2547,0,5,8020.86,3.24,465,40.783487,-73.968074,42.0,140,3
2548,0,5,8024.24,3.24,465,40.783508,-73.968045,42.0,142,3
2549,0,5,8027.35,3.24,466,40.783529,-73.968017,42.0,142,3
2550,0,5,8030.6,3.24,466,40.783549,-73.967989,42.0,141,3
2551,0,5,8033.97,3.25,466,40.783568,-73.967961,42.0,142,3
2552,0,5,8036.51,3.24,466,40.783588,-73.967934,42.0,143,2
2553,0,6,8039.88,3.24,466,40.783608,-73.967907,42.0,143,3
2554,0,6,8043.28,3.24,467,40.783629,-73.967881,42.0,144,3
2555,0,6,8046.2,3.24,467,40.783651,-73.967855,42.0,145,3
2556,0,6,8049.58,3.24,467,40.783675,-73.96783,42.0,145,3
2557,0,6,8053.2,3.25,467,40.783701,-73.967806,42.0,144,3
2558,0,6,8056.48,3.25,467,40.783728,-73.967783,42.0,145,3
2559,0,6,8059.93,3.25,468,40.783755,-73.967761,41.0,145,3
2560,0,6,8063.46,3.25,468,40.783782,-73.967741,41.0,145,3
2561,0,6,8066.68,3.25,468,40.783807,-73.967721,41.0,143,2
2562,0,6,8070.05,3.25,468,40.783832,-73.9677,41.0,143,3
2563,0,6,8073.29,3.25,468,40.783856,-73.967678,41.0,142,3
2564,0,6,8076.76,3.25,469,40.783879,-73.967654,41.0,143,3
2565,0,6,8080.04,3.25,469,40.783901,-73.96763,41.0,145,3
2566,0,6,8080.04,3.25,469,40.783924,-73.967605,41.0,144,3
2567,0,6,8080.04,3.26,469,40.783947,-73.96758,41.0,144,3
2568,0,6,8083.37,3.26,469,40.783971,-73.967556,41.0,143,3
2569,0,6,8092.0,3.26,469,40.783995,-73.967533,41.0,142,3
2570,0,6,8095.47,3.26,470,40.784021,-73.967511,41.0,142,2
2571,0,6,8098.88,3.25,470,40.784048,-73.967491,41.0,142,3
2572,0,6,8103.52,3.26,470,40.784076,-73.967471,41.0,142,3
2573,0,6,8107.0,3.26,470,40.784104,-73.967453,41.0,143,3
2574,0,6,8110.39,3.26,470,40.784132,-73.967435,41.0,143,3
2575,0,6,8114.1,3.26,471,40.78416,-73.967418,41.0,141,3
2576,0,6,8117.53,3.26,471,40.784187,-73.9674,41.0,142,3
2577,0,6,8120.96,3.26,471,40.784214,-73.967383,41.0,141,3
2578,0,6,8124.2,3.27,471,40.784239,-73.967366,41.0,141,3
2579,0,6,8127.62,3.26,471,40.784264,-73.967348,41.0,141,2
2580,0,6,8131.16,3.26,472,40.784288,-73.96733,41.0,141,3
2581,0,6,8134.25,3.26,472,40.784313,-73.967312,41.0,141,3
2582,0,6,8137.39,3.26,472,40.784337,-73.967294,41.0,139,3
2583,0,6,8140.27,3.27,472,40.784362,-73.967275,41.0,139,3
2584,0,6,8143.9,3.27,472,40.784387,-73.967256,40.0,139,3
2585,0,6,8147.02,3.27,473,40.784413,-73.967237,41.0,140,3
2586,0,6,8150.6,3.27,473,40.784439,-73.967218,41.0,138,3
2587,0,6,8153.34,3.27,473,40.784465,-73.967199,41.0,137,3
2588,0,6,8156.9,3.27,473,40.784491,-73.967181,41.0,138,2
2589,0,6,8160.23,3.27,473,40.784516,-73.967164,41.0,138,3
2590,0,6,8163.44,3.27,474,40.784541,-73.967148,41.0,138,3
2591,0,6,8166.64,3.27,474,40.784566,-73.967134,41.0,138,3
2592,0,6,8166.64,3.27,474,40.78459,-73.967121,41.0,136,3
2593,0,6,8166.64,3.28,474,40.784614,-73.96711,41.0,136,3
2594,0,6,8169.8,3.28,474,40.784638,-73.967101,41.0,136,3
2595,0,6,8172.83,3.28,474,40.784664,-73.967092,41.0,137,3
2596,0,6,8175.91,3.28,474,40.78469,-73.967085,41.0,138,3
2597,0,6,8177.55,3.28,474,40.784717,-73.967079,40.0,138,2
2598,0,6,8180.68,3.27,475,40.784747,-73.967074,40.0,140,3
2599,0,6,8184.0,3.28,475,40.784777,-73.96707,40.0,139,3
2600,0,6,8187.47,3.28,475,40.784808,-73.967067,40.0,139,3
2601,0,6,8192.31,3.28,475,40.78484,-73.967064,40.0,136,3
